step,reward_mean,kl,mean_length,eval_reward_mean,eval_mean_length
640,7.8125,0.16395720839500427,318.625,7.147560119628906,308.8676452636719
641,5.875,0.09461640566587448,212.625,,
642,6.1875,0.17021992802619934,301.75,,
643,4.5625,0.10841351002454758,235.875,,
644,10.0,0.11248324811458588,248.75,,
645,10.0,0.10239175707101822,172.875,,
646,9.3125,0.142271026968956,268.875,,
647,4.0,0.11589153856039047,531.25,,
648,10.0,0.07681488990783691,247.75,,
649,9.3125,0.12376251816749573,202.25,,
650,3.875,0.14331066608428955,241.125,,
651,7.9375,0.0670294314622879,281.0,,
652,5.1875,0.0912112146615982,216.5,,
653,8.6875,0.16919255256652832,301.625,,
654,2.25,0.06569036096334457,685.5,,
655,7.375,0.04807339608669281,306.375,,
656,4.34375,0.12560658156871796,328.5,,
657,-0.5,0.0865435004234314,768.0,,
658,10.0,0.023497886955738068,251.5,,
659,4.25,0.16263368725776672,554.875,,
660,4.5,0.0583520382642746,287.125,,
661,3.25,0.10736186057329178,331.125,,
662,3.875,0.15150195360183716,599.25,,
663,2.625,0.054531075060367584,475.5,,
664,3.09375,0.08181160688400269,480.375,,
665,10.0,0.06500488519668579,229.875,,
666,4.5,0.08029454946517944,275.875,,
667,8.8125,0.09121330082416534,266.25,,
668,8.4375,0.07665779441595078,231.75,,
669,10.0,0.12028005719184875,272.5,,
670,4.6875,0.05805978551506996,265.25,,
671,1.375,0.07397021353244781,549.875,,
672,10.0,0.04847356304526329,233.875,,
673,4.5,0.12819252908229828,291.25,,
674,5.0,0.15479187667369843,164.375,,
675,4.53125,0.26631423830986023,528.125,,
676,8.625,0.04956604540348053,343.875,,
677,10.0,0.08319936692714691,167.375,,
678,4.875,0.20016996562480927,455.25,,
679,9.3125,0.08699765801429749,191.75,,
680,5.875,0.171492338180542,241.375,,
681,2.75,0.07101039588451385,570.625,,
682,2.78125,0.06550505757331848,516.0,,
683,6.15625,0.10895215719938278,526.875,,
684,9.3125,0.06491982191801071,229.0,,
685,10.0,0.19830290973186493,140.375,,
686,10.0,0.14684174954891205,174.375,,
687,0.8125,0.11682582646608353,702.875,,
688,9.3125,0.056199077516794205,204.625,,
689,4.0625,0.2055654376745224,525.75,,
690,10.0,0.07043565064668655,140.625,,
691,10.0,0.20925146341323853,248.125,,
692,6.0,0.0702233612537384,212.875,,
693,7.625,0.17476364970207214,246.25,,
694,9.3125,0.14502833783626556,162.875,,
695,10.0,0.22074265778064728,262.0,,
696,10.0,0.06312156468629837,303.375,,
697,7.4375,0.1343449056148529,299.125,,
698,4.5,0.11672961711883545,234.25,,
699,5.0,0.18835502862930298,356.875,,
700,9.3125,0.1625642627477646,187.875,,
701,10.0,0.1703399121761322,236.375,,
702,5.375,0.12688438594341278,470.25,,
703,9.3125,0.0628001019358635,243.5,,
704,5.875,0.09916567802429199,173.75,7.488970756530762,285.5039978027344
705,3.4375,0.20680242776870728,733.75,,
706,4.5,0.07771215587854385,296.0,,
707,4.625,0.08812475949525833,428.25,,
708,7.3125,0.1300233155488968,319.875,,
709,5.875,0.136960968375206,340.625,,
710,6.5625,0.13368700444698334,324.875,,
711,10.0,0.13534311950206757,153.5,,
712,10.0,0.29617103934288025,228.0,,
713,4.5,0.14784036576747894,375.75,,
714,2.625,0.14972424507141113,494.375,,
715,4.5,0.060831453651189804,292.625,,
716,3.875,0.20887897908687592,349.25,,
717,6.0,0.11229218542575836,437.5,,
718,7.625,0.12678276002407074,248.0,,
719,4.5,0.22463825345039368,288.75,,
720,10.0,0.10589107125997543,155.125,,
721,5.875,0.14766986668109894,205.5,,
722,10.0,0.20901937782764435,113.25,,
723,7.25,0.2943457365036011,225.25,,
724,4.5,0.20093753933906555,294.875,,
725,4.5,0.14371392130851746,194.875,,
726,10.0,0.20898742973804474,155.0,,
727,7.9375,0.26807793974876404,359.25,,
728,6.4375,0.059840284287929535,208.5,,
729,2.0625,0.23967209458351135,597.5,,
730,10.0,0.10468805581331253,189.75,,
731,5.1875,0.2950119376182556,333.875,,
732,5.0625,0.17709980905056,421.375,,
733,4.5,0.11332844942808151,338.125,,
734,8.625,0.09985671937465668,239.25,,
735,10.0,0.14300696551799774,229.625,,
736,10.0,0.16032840311527252,163.875,,
737,5.875,0.18211890757083893,262.375,,
738,9.5,0.17244647443294525,240.875,,
739,10.0,0.0794542208313942,202.5,,
740,9.3125,0.13504262268543243,252.375,,
741,10.0,0.14590448141098022,186.125,,
742,9.3125,0.16414909064769745,355.5,,
743,8.625,0.1197466179728508,356.5,,
744,7.25,0.12381567806005478,169.875,,
745,10.0,0.18287663161754608,196.5,,
746,7.8125,0.315374493598938,348.125,,
747,7.3125,0.211798295378685,377.625,,
748,5.34375,0.1374843865633011,356.375,,
749,1.375,0.2064506858587265,692.875,,
750,8.0,0.07671412825584412,325.25,,
751,4.75,0.11378213763237,645.625,,
752,10.0,0.06434237211942673,289.25,,
753,5.4375,0.16766023635864258,201.375,,
754,2.6875,0.2508695125579834,566.75,,
755,1.375,0.07730845361948013,669.5,,
756,10.0,0.09743311256170273,370.875,,
757,7.3125,0.16207768023014069,445.875,,
758,4.0625,0.10252078622579575,520.875,,
759,2.0625,0.05117466300725937,726.75,,
760,10.0,0.09290193766355515,237.0,,
761,8.1875,0.12212208658456802,329.25,,
762,9.3125,0.08658085018396378,427.5,,
763,6.5625,0.12659373879432678,291.375,,
764,7.9375,0.1994377076625824,266.75,,
765,10.0,0.19189827144145966,188.5,,
766,9.3125,0.16982455551624298,307.625,,
767,6.875,0.1100693941116333,515.75,,
768,4.6875,0.10913361608982086,181.75,7.507185935974121,318.5030212402344
769,3.875,0.15060266852378845,392.875,,
770,9.3125,0.11254724115133286,248.5,,
771,8.96875,0.1613696962594986,456.5,,
772,4.5,0.08199870586395264,335.5,,
773,10.0,0.11286104470491409,243.875,,
774,10.0,0.21496102213859558,181.75,,
775,10.0,0.1546611785888672,306.5,,
776,4.75,0.08337322622537613,669.125,,
777,10.0,0.06388742476701736,255.625,,
778,5.9375,0.20350076258182526,370.375,,
779,8.625,0.13276833295822144,307.25,,
780,3.875,0.07972536236047745,498.625,,
781,2.6875,0.12122033536434174,646.125,,
782,4.5,0.09692898392677307,228.625,,
783,1.125,0.17945456504821777,674.375,,
784,10.0,0.07005059719085693,271.75,,
785,6.03125,0.18498392403125763,348.125,,
786,10.0,0.17767003178596497,344.75,,
787,10.0,0.13547533750534058,304.5,,
788,7.21875,0.10398553311824799,366.125,,
789,8.625,0.12481486052274704,345.25,,
790,7.9375,0.10682416707277298,279.625,,
791,5.0,0.15564823150634766,347.0,,
792,10.0,0.17787039279937744,284.5,,
793,5.8125,0.19353358447551727,422.125,,
794,9.3125,0.08515807241201401,309.5,,
795,4.5,0.14332982897758484,528.875,,
796,10.0,0.06495770812034607,272.5,,
797,6.5625,0.15630516409873962,311.0,,
798,7.25,0.1721099317073822,256.875,,
799,4.125,0.0983397364616394,444.25,,
800,1.375,0.14293831586837769,688.125,,
801,6.0625,0.07332537323236465,544.875,,
802,4.5,0.10656332224607468,177.0,,
803,8.09375,0.1606234610080719,431.875,,
804,5.125,0.15207625925540924,409.5,,
805,10.0,0.12254522740840912,184.0,,
806,8.625,0.11747081577777863,291.75,,
807,9.3125,0.16099822521209717,149.75,,
808,9.3125,0.20015279948711395,141.375,,
809,5.375,0.2328983098268509,495.875,,
810,10.0,0.12830841541290283,207.125,,
811,10.0,0.21173246204853058,147.25,,
812,5.03125,0.374610036611557,300.0,,
813,10.0,0.14254871010780334,235.25,,
814,8.40625,0.1742604821920395,243.875,,
815,10.0,0.14375485479831696,201.5,,
816,8.625,0.15649308264255524,313.75,,
817,4.8125,0.16711990535259247,356.5,,
818,4.75,0.11842113733291626,595.25,,
819,8.6875,0.0744079053401947,378.5,,
820,5.375,0.08172114193439484,354.125,,
821,5.875,0.1550348848104477,242.0,,
822,7.25,0.24860511720180511,338.5,,
823,6.0,0.14890167117118835,516.625,,
824,10.0,0.09713253378868103,154.625,,
825,8.625,0.25299638509750366,269.625,,
826,5.875,0.0926382765173912,332.375,,
827,5.1875,0.19566009938716888,209.25,,
828,4.5,0.15915122628211975,341.625,,
829,8.625,0.1497429460287094,406.75,,
830,9.3125,0.10369257628917694,292.375,,
831,4.1875,0.13263264298439026,383.875,,
832,10.0,0.12183766067028046,326.0,7.531667709350586,332.7593688964844
833,10.0,0.17148257791996002,276.75,,
834,4.625,0.16493669152259827,473.75,,
835,10.0,0.0839833989739418,191.125,,
836,10.0,0.18713225424289703,329.75,,
837,10.0,0.08022837340831757,330.5,,
838,4.65625,0.14939631521701813,223.375,,
839,9.3125,0.14682558178901672,253.125,,
840,8.9375,0.08725064247846603,263.5,,
841,6.625,0.19656498730182648,386.5,,
842,5.125,0.12308663874864578,209.5,,
843,6.125,0.2761538624763489,309.625,,
844,5.34375,0.17016510665416718,414.625,,
845,10.0,0.16301918029785156,341.125,,
846,7.5625,0.15005196630954742,348.875,,
847,3.25,0.1601104736328125,587.875,,
848,10.0,0.08982003480195999,275.875,,
849,6.625,0.1564551293849945,441.0,,
850,3.25,0.09099242836236954,403.125,,
851,5.1875,0.10921541601419449,337.25,,
852,7.9375,0.15162505209445953,399.75,,
853,3.25,0.10145474225282669,445.625,,
854,7.9375,0.1686616986989975,249.625,,
855,10.0,0.17858247458934784,282.875,,
856,5.3125,0.11044102907180786,415.75,,
857,10.0,0.15473602712154388,214.375,,
858,6.0625,0.12237140536308289,596.375,,
859,4.5,0.07324761897325516,460.75,,
860,10.0,0.16958723962306976,267.75,,
861,4.65625,0.1231824979186058,538.5,,
862,5.9375,0.15056578814983368,383.0,,
863,9.46875,0.11263026297092438,256.875,,
864,5.875,0.13913623988628387,369.375,,
865,8.0,0.15704521536827087,391.375,,
866,9.5,0.11466536670923233,195.375,,
867,2.6875,0.2094184011220932,556.375,,
868,5.28125,0.06317712366580963,374.25,,
869,9.3125,0.12971273064613342,268.5,,
870,10.0,0.19727098941802979,234.125,,
871,6.5625,0.18341706693172455,260.25,,
872,8.625,0.14073483645915985,197.25,,
873,5.875,0.26136907935142517,289.125,,
874,2.8125,0.11350708454847336,543.0,,
875,10.0,0.11158552765846252,204.625,,
876,7.5,0.3321559727191925,291.125,,
877,10.0,0.2058357298374176,258.375,,
878,5.0,0.06937309354543686,327.0,,
879,5.03125,0.18562617897987366,349.75,,
880,10.0,0.17077751457691193,448.875,,
881,8.9375,0.10477650165557861,331.5,,
882,8.8125,0.1658814251422882,214.375,,
883,8.6875,0.29483842849731445,497.375,,
884,9.3125,0.14179186522960663,287.75,,
885,3.5625,0.17075090110301971,614.875,,
886,10.0,0.11165979504585266,313.25,,
887,10.0,0.13757868111133575,177.25,,
888,8.3125,0.2117699831724167,486.875,,
889,7.0625,0.07531405240297318,294.125,,
890,10.0,0.2525681257247925,376.5,,
891,8.46875,0.18134917318820953,416.75,,
892,9.3125,0.14928705990314484,405.5,,
893,9.3125,0.13841859996318817,230.625,,
894,10.0,0.3102990984916687,192.75,,
895,2.625,0.4375203549861908,528.75,,
896,4.5,0.155979722738266,299.375,7.366644382476807,345.11529541015625
897,2.625,0.2774876654148102,649.125,,
898,2.6875,0.10722454637289047,621.0,,
899,6.5625,0.1239699125289917,272.625,,
900,4.5,0.3387523889541626,531.125,,
901,4.6875,0.16504758596420288,384.375,,
902,4.875,0.13375402987003326,428.0,,
903,3.9375,0.20263925194740295,588.25,,
904,8.9375,0.17283403873443604,298.5,,
905,9.3125,0.21567827463150024,206.875,,
906,5.125,0.3660031259059906,334.75,,
907,3.875,0.20615969598293304,451.75,,
908,7.40625,0.2524454593658447,297.875,,
909,10.0,0.2596692740917206,328.75,,
910,10.0,0.33713090419769287,246.375,,
911,4.6875,0.3105478584766388,331.5,,
912,5.875,0.2224707156419754,325.875,,
913,7.25,0.2621532678604126,300.75,,
914,7.25,0.26614782214164734,374.625,,
915,3.4375,0.21198570728302002,470.75,,
916,5.25,0.14557456970214844,334.375,,
917,3.875,0.23771682381629944,412.875,,
918,6.40625,0.22155502438545227,427.375,,
919,4.78125,0.1723056435585022,422.0,,
920,10.0,0.17191505432128906,242.625,,
921,5.1875,0.26694923639297485,396.125,,
922,5.25,0.20671753585338593,464.125,,
923,5.8125,0.19360557198524475,336.0,,
924,10.0,0.2034951150417328,303.25,,
925,8.6875,0.32035911083221436,374.0,,
926,10.0,0.17120660841464996,245.75,,
927,8.09375,0.3060500919818878,232.875,,
928,10.0,0.37594205141067505,227.375,,
929,7.9375,0.36172008514404297,259.5,,
930,3.9375,0.322733074426651,477.625,,
931,8.625,0.10275212675333023,287.0,,
932,5.1875,0.3180134892463684,324.0,,
933,5.125,0.29316240549087524,329.75,,
934,6.625,0.255857914686203,321.875,,
935,5.125,0.26503869891166687,397.375,,
936,5.875,0.3275151550769806,265.125,,
937,5.1875,0.31780752539634705,376.875,,
938,10.0,0.245416522026062,187.0,,
939,8.625,0.31465426087379456,331.5,,
940,9.3125,0.26121985912323,446.25,,
941,9.3125,0.18535059690475464,462.875,,
942,10.0,0.1780434548854828,250.25,,
943,10.0,0.34769365191459656,298.875,,
944,10.0,0.2193048894405365,257.0,,
945,10.0,0.268308162689209,254.25,,
946,9.3125,0.26741573214530945,258.0,,
947,3.8125,0.35507774353027344,489.375,,
948,6.6875,0.2261102795600891,396.0,,
949,4.5,0.20033079385757446,239.625,,
950,4.5625,0.31563228368759155,649.375,,
951,6.1875,0.14183102548122406,231.75,,
952,4.125,0.39029058814048767,388.625,,
953,7.9375,0.21185851097106934,379.625,,
954,7.9375,0.2375965565443039,300.625,,
955,10.0,0.18335020542144775,410.5,,
956,7.3125,0.20346078276634216,250.375,,
957,10.0,0.3206605613231659,399.625,,
958,5.1875,0.26229697465896606,326.125,,
959,5.59375,0.1852555274963379,455.0,,
960,3.34375,0.14792482554912567,536.375,7.439421653747559,331.0955810546875
961,4.6875,0.1377752423286438,445.75,,
962,6.625,0.2339930683374405,347.5,,
963,9.3125,0.21639014780521393,223.375,,
964,9.3125,0.2747417390346527,201.5,,
965,10.0,0.39627164602279663,303.5,,
966,8.625,0.2544306218624115,222.5,,
967,10.0,0.35702958703041077,295.0,,
968,4.5,0.20929144322872162,385.375,,
969,8.0625,0.2353704571723938,354.375,,
970,10.0,0.16851511597633362,138.75,,
971,2.9375,0.4933978319168091,623.375,,
972,3.59375,0.16473880410194397,482.625,,
973,7.25,0.18567700684070587,256.875,,
974,2.75,0.2614809572696686,607.625,,
975,6.28125,0.11154769361019135,373.875,,
976,4.3125,0.26147931814193726,369.0,,
977,4.5,0.12153809517621994,219.5,,
978,4.875,0.26112502813339233,263.875,,
979,3.40625,0.26118046045303345,497.25,,
980,4.5,0.11674316227436066,233.25,,
981,4.5,0.19004374742507935,245.125,,
982,7.1875,0.2169586569070816,365.125,,
983,8.6875,0.18174272775650024,314.25,,
984,10.0,0.08950244635343552,189.25,,
985,4.5,0.17799468338489532,188.0,,
986,5.1875,0.22062213718891144,114.0,,
987,10.0,0.45245441794395447,252.5,,
988,3.875,0.14751693606376648,346.75,,
989,9.5,0.19665449857711792,278.375,,
990,5.5,0.18013590574264526,263.875,,
991,9.25,0.20117519795894623,221.125,,
992,8.28125,0.13602818548679352,253.375,,
993,6.5625,0.2016448974609375,369.25,,
994,8.8125,0.11255151778459549,216.75,,
995,3.875,0.15760929882526398,396.875,,
996,2.125,0.1448766589164734,419.125,,
997,6.5625,0.08600237220525742,189.75,,
998,9.0,0.1936967372894287,218.375,,
999,8.125,0.17078913748264313,356.375,,
1000,5.46875,0.19681155681610107,360.5,,
1001,2.8125,0.10190730541944504,493.875,,
1002,10.0,0.10527258366346359,179.375,,
1003,6.84375,0.13425248861312866,361.125,,
1004,5.65625,0.11608435213565826,189.5,,
1005,3.6875,0.17848798632621765,584.5,,
1006,7.9375,0.07854647189378738,288.625,,
1007,7.3125,0.14819303154945374,207.375,,
1008,5.875,0.2632104158401489,297.5,,
1009,8.625,0.16996939480304718,330.5,,
1010,7.25,0.07486499845981598,303.125,,
1011,8.4375,0.18053410947322845,175.875,,
1012,9.6875,0.23499995470046997,320.625,,
1013,10.0,0.127785325050354,179.875,,
1014,3.625,0.21952399611473083,264.125,,
1015,10.0,0.20395196974277496,244.875,,
1016,9.3125,0.10349509119987488,292.0,,
1017,9.0625,0.18614181876182556,373.75,,
1018,9.3125,0.16163448989391327,247.125,,
1019,5.25,0.15128609538078308,399.5,,
1020,4.5,0.12529060244560242,266.875,,
1021,10.0,0.09203071892261505,214.75,,
1022,8.0,0.08239637315273285,265.5,,
1023,9.3125,0.13873988389968872,195.375,,
1024,9.46875,0.1552041620016098,243.375,7.566343784332275,302.6888427734375
1025,10.0,0.19484348595142365,190.5,,
1026,10.0,0.21305851638317108,220.5,,
1027,10.0,0.13326941430568695,151.875,,
1028,5.875,0.21613270044326782,151.375,,
1029,10.0,0.3674270510673523,226.25,,
1030,9.3125,0.2148495614528656,163.625,,
1031,10.0,0.2790614366531372,247.125,,
1032,10.0,0.1389554888010025,313.25,,
1033,10.0,0.08732878416776657,141.75,,
1034,5.5625,0.23333729803562164,464.5,,
1035,4.6875,0.10020087659358978,273.875,,
1036,10.0,0.20491436123847961,153.875,,
1037,10.0,0.3028854429721832,183.25,,
1038,10.0,0.12347346544265747,376.375,,
1039,10.0,0.0897514745593071,229.125,,
1040,7.25,0.17145909368991852,413.0,,
1041,6.625,0.1356937438249588,399.75,,
1042,2.0625,0.10828184336423874,544.875,,
1043,10.0,0.08213993161916733,363.75,,
1044,8.09375,0.08916036039590836,251.875,,
1045,4.84375,0.17258499562740326,276.625,,
1046,3.3125,0.14951585233211517,482.25,,
1047,10.0,0.11116287857294083,271.25,,
1048,10.0,0.2162824422121048,221.25,,
1049,4.5,0.17545059323310852,397.0,,
1050,9.0,0.11586795747280121,293.375,,
1051,8.625,0.14425328373908997,191.375,,
1052,5.0625,0.23278886079788208,339.125,,
1053,10.0,0.17316843569278717,251.625,,
1054,6.5625,0.21703700721263885,366.375,,
1055,9.3125,0.20951814949512482,221.375,,
1056,8.4375,0.22326083481311798,130.875,,
1057,8.0,0.34630027413368225,459.75,,
1058,7.25,0.09668300300836563,267.5,,
1059,2.125,0.1631651669740677,642.25,,
1060,8.625,0.07995196431875229,243.375,,
1061,7.25,0.18825171887874603,212.875,,
1062,9.5,0.1868903636932373,288.0,,
1063,10.0,0.1823550909757614,325.375,,
1064,7.4375,0.1350381076335907,319.125,,
1065,5.78125,0.139430969953537,334.0,,
1066,9.3125,0.22308829426765442,203.125,,
1067,10.0,0.14003387093544006,289.25,,
1068,10.0,0.12852144241333008,280.75,,
1069,3.0,0.1235397532582283,612.375,,
1070,6.1875,0.12197970598936081,207.625,,
1071,10.0,0.34594398736953735,291.0,,
1072,10.0,0.15424248576164246,314.875,,
1073,3.25,0.09000425040721893,379.875,,
1074,10.0,0.14232483506202698,189.875,,
1075,9.3125,0.17226815223693848,151.75,,
1076,10.0,0.40877118706703186,312.375,,
1077,6.625,0.10379594564437866,367.125,,
1078,10.0,0.1457889974117279,141.5,,
1079,5.25,0.2657492458820343,335.375,,
1080,1.8125,0.15712718665599823,298.25,,
1081,8.625,0.12244084477424622,142.875,,
1082,8.625,0.37433528900146484,232.0,,
1083,6.96875,0.13835382461547852,366.25,,
1084,2.625,0.1540112942457199,585.375,,
1085,2.75,0.10889000445604324,587.125,,
1086,2.0,0.08570979535579681,611.375,,
1087,0.90625,0.09926014393568039,611.625,,
1088,8.78125,0.0986684039235115,337.125,7.5757856369018555,299.659423828125
1089,2.25,0.10156268626451492,673.0,,
1090,6.5625,0.07263887673616409,320.0,,
1091,9.6875,0.15156833827495575,197.0,,
1092,10.0,0.22984212636947632,224.0,,
1093,10.0,0.23526372015476227,212.0,,
1094,10.0,0.1594586819410324,298.125,,
1095,10.0,0.07389824837446213,408.75,,
1096,9.3125,0.14359880983829498,237.0,,
1097,10.0,0.18464811146259308,269.375,,
1098,9.46875,0.14985811710357666,237.5,,
1099,9.46875,0.2319028079509735,315.75,,
1100,10.0,0.12041931599378586,214.25,,
1101,4.6875,0.12137199938297272,342.125,,
